Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,Temperature,Heart Rate
139,"9/10/20, 5:04:36 PM",35 ft,0:00:03,8 mph,871 ft,3° true,N42° 16.224' W83° 43.630',87.8 °F,80
140,"9/10/20, 5:04:39 PM",19 ft,0:00:03,4.4 mph,869 ft,337° true,N42° 16.230' W83° 43.629',87.8 °F,78
141,"9/10/20, 5:04:42 PM",13 ft,0:00:01,9 mph,869 ft,329° true,N42° 16.233' W83° 43.631',87.8 °F,78
142,"9/10/20, 5:04:43 PM",29 ft,0:00:02,10 mph,868 ft,310° true,N42° 16.235' W83° 43.632',87.8 °F,81
143,"9/10/20, 5:04:45 PM",19 ft,0:00:01,13 mph,868 ft,290° true,N42° 16.238' W83° 43.637',87.8 °F,79
144,"9/10/20, 5:04:46 PM",23 ft,0:00:01,16 mph,867 ft,280° true,N42° 16.239' W83° 43.641',87.8 °F,80
145,"9/10/20, 5:04:47 PM",118 ft,0:00:04,20 mph,867 ft,270° true,N42° 16.240' W83° 43.646',87.8 °F,77
146,"9/10/20, 5:04:51 PM",33 ft,0:00:01,22 mph,865 ft,268° true,N42° 16.240' W83° 43.673',87.8 °F,78
147,"9/10/20, 5:04:52 PM",109 ft,0:00:04,19 mph,864 ft,264° true,N42° 16.240' W83° 43.680',87.8 °F,78
148,"9/10/20, 5:04:56 PM",17 ft,0:00:02,6 mph,861 ft,250° true,N42° 16.238' W83° 43.704',87.8 °F,76
149,"9/10/20, 5:04:58 PM",34 ft,0:00:04,6 mph,859 ft,260° true,N42° 16.237' W83° 43.707',87.8 °F,76
150,"9/10/20, 5:05:02 PM",67 ft,0:00:03,15 mph,859 ft,271° true,N42° 16.236' W83° 43.715',87.8 °F,77
151,"9/10/20, 5:05:05 PM",28 ft,0:00:01,19 mph,859 ft,268° true,N42° 16.236' W83° 43.730',87.8 °F,79
152,"9/10/20, 5:05:06 PM",154 ft,0:00:05,21 mph,859 ft,266° true,N42° 16.236' W83° 43.736',87.8 °F,79
153,"9/10/20, 5:05:11 PM",19 ft,0:00:01,13 mph,857 ft,261° true,N42° 16.234' W83° 43.770',87.8 °F,80
154,"9/10/20, 5:05:12 PM",16 ft,0:00:02,5 mph,857 ft,254° true,N42° 16.234' W83° 43.774',87.8 °F,80
155,"9/10/20, 5:05:14 PM",48 ft,0:00:04,8 mph,856 ft,261° true,N42° 16.233' W83° 43.777',87.8 °F,80
156,"9/10/20, 5:05:18 PM",19 ft,0:00:01,13 mph,856 ft,249° true,N42° 16.232' W83° 43.788',87.8 °F,80
157,"9/10/20, 5:05:19 PM",53 ft,0:00:02,18 mph,856 ft,239° true,N42° 16.231' W83° 43.792',87.8 °F,79
158,"9/10/20, 5:05:21 PM",124 ft,0:00:04,21 mph,855 ft,231° true,N42° 16.226' W83° 43.802',87.8 °F,81
159,"9/10/20, 5:05:25 PM",98 ft,0:00:03,22 mph,855 ft,235° true,N42° 16.213' W83° 43.824',87.8 °F,80
160,"9/10/20, 5:05:28 PM",62 ft,0:00:02,21 mph,855 ft,254° true,N42° 16.204' W83° 43.841',87.8 °F,78
161,"9/10/20, 5:05:30 PM",31 ft,0:00:01,21 mph,854 ft,261° true,N42° 16.201' W83° 43.855',87.8 °F,77
162,"9/10/20, 5:05:31 PM",70 ft,0:00:03,16 mph,853 ft,266° true,N42° 16.200' W83° 43.862',87.8 °F,77
163,"9/10/20, 5:05:34 PM",29 ft,0:00:03,6 mph,852 ft,272° true,N42° 16.199' W83° 43.877',87.8 °F,77
164,"9/10/20, 5:05:37 PM",17 ft,0:00:02,6 mph,852 ft,252° true,N42° 16.200' W83° 43.883',87.8 °F,77
165,"9/10/20, 5:05:39 PM",15 ft,0:00:01,11 mph,853 ft,222° true,N42° 16.199' W83° 43.887',87.8 °F,77
166,"9/10/20, 5:05:40 PM",15 ft,0:00:01,10 mph,853 ft,199° true,N42° 16.197' W83° 43.889',87.8 °F,77
167,"9/10/20, 5:05:41 PM",43 ft,0:00:02,15 mph,855 ft,182° true,N42° 16.195' W83° 43.890',87.8 °F,77
168,"9/10/20, 5:05:43 PM",121 ft,0:00:04,21 mph,854 ft,179° true,N42° 16.187' W83° 43.891',87.8 °F,77
169,"9/10/20, 5:05:47 PM",31 ft,0:00:01,21 mph,857 ft,176° true,N42° 16.168' W83° 43.891',87.8 °F,77
170,"9/10/20, 5:05:48 PM",62 ft,0:00:02,21 mph,857 ft,176° true,N42° 16.162' W83° 43.890',87.8 °F,78
171,"9/10/20, 5:05:50 PM",27 ft,0:00:01,19 mph,857 ft,180° true,N42° 16.152' W83° 43.889',87.8 °F,81
172,"9/10/20, 5:05:51 PM",23 ft,0:00:01,16 mph,857 ft,180° true,N42° 16.148' W83° 43.889',87.8 °F,85
173,"9/10/20, 5:05:52 PM",18 ft,0:00:01,12 mph,857 ft,185° true,N42° 16.144' W83° 43.889',87.8 °F,86
174,"9/10/20, 5:05:53 PM",29 ft,0:00:03,7 mph,856 ft,181° true,N42° 16.141' W83° 43.890',87.8 °F,86
175,"9/10/20, 5:05:56 PM",19 ft,0:00:03,4.3 mph,855 ft,173° true,N42° 16.136' W83° 43.890',87.8 °F,86
176,"9/10/20, 5:05:59 PM",15 ft,0:00:01,10 mph,853 ft,166° true,N42° 16.133' W83° 43.889',87.8 °F,85
177,"9/10/20, 5:06:00 PM",20 ft,0:00:01,14 mph,852 ft,174° true,N42° 16.131' W83° 43.888',87.8 °F,84
178,"9/10/20, 5:06:01 PM",51 ft,0:00:02,17 mph,852 ft,176° true,N42° 16.127' W83° 43.888',87.8 °F,83
179,"9/10/20, 5:06:03 PM",94 ft,0:00:03,21 mph,854 ft,180° true,N42° 16.119' W83° 43.887',87.8 °F,83
180,"9/10/20, 5:06:06 PM",65 ft,0:00:02,22 mph,853 ft,178° true,N42° 16.104' W83° 43.887',87.8 °F,88
181,"9/10/20, 5:06:08 PM",194 ft,0:00:06,22 mph,853 ft,181° true,N42° 16.093' W83° 43.886',87.8 °F,90
182,"9/10/20, 5:06:14 PM",34 ft,0:00:01,23 mph,851 ft,181° true,N42° 16.061' W83° 43.887',87.8 °F,92
183,"9/10/20, 5:06:15 PM",152 ft,0:00:05,21 mph,851 ft,182° true,N42° 16.055' W83° 43.887',87.8 °F,92
184,"9/10/20, 5:06:20 PM",24 ft,0:00:01,16 mph,850 ft,178° true,N42° 16.030' W83° 43.889',87.8 °F,88
185,"9/10/20, 5:06:21 PM",19 ft,0:00:01,13 mph,848 ft,176° true,N42° 16.026' W83° 43.889',87.8 °F,86
186,"9/10/20, 5:06:22 PM",13 ft,0:00:01,9 mph,843 ft,174° true,N42° 16.023' W83° 43.888',87.8 °F,85
187,"9/10/20, 5:06:23 PM",13 ft,0:00:03,3.0 mph,844 ft,168° true,N42° 16.021' W83° 43.888',87.8 °F,85
188,"9/10/20, 5:06:26 PM",7 ft,0:00:01,5 mph,845 ft,175° true,N42° 16.019' W83° 43.887',87.8 °F,84
189,"9/10/20, 5:06:27 PM",10 ft,0:00:01,7 mph,846 ft,149° true,N42° 16.018' W83° 43.887',87.8 °F,83
190,"9/10/20, 5:06:28 PM",15 ft,0:00:01,10 mph,846 ft,130° true,N42° 16.016' W83° 43.886',87.8 °F,82
191,"9/10/20, 5:06:29 PM",17 ft,0:00:01,11 mph,846 ft,115° true,N42° 16.015' W83° 43.884',87.8 °F,82
192,"9/10/20, 5:06:30 PM",42 ft,0:00:02,14 mph,846 ft,97° true,N42° 16.014' W83° 43.880',87.8 °F,81
193,"9/10/20, 5:06:32 PM",97 ft,0:00:05,13 mph,846 ft,87° true,N42° 16.013' W83° 43.871',87.8 °F,83
194,"9/10/20, 5:06:37 PM",81 ft,0:00:06,9 mph,846 ft,89° true,N42° 16.014' W83° 43.849',87.8 °F,80
195,"9/10/20, 5:06:43 PM",31 ft,0:00:04,5 mph,845 ft,94° true,N42° 16.014' W83° 43.831',87.8 °F,82
196,"9/10/20, 5:06:47 PM",61 ft,0:00:03,14 mph,845 ft,90° true,N42° 16.014' W83° 43.825',87.8 °F,83
197,"9/10/20, 5:06:50 PM",68 ft,0:00:04,12 mph,846 ft,84° true,N42° 16.014' W83° 43.811',87.8 °F,83
198,"9/10/20, 5:06:54 PM",49 ft,0:00:04,8 mph,848 ft,91° true,N42° 16.015' W83° 43.796',87.8 °F,86
199,"9/10/20, 5:06:58 PM",81 ft,0:00:03,18 mph,848 ft,94° true,N42° 16.015' W83° 43.785',87.8 °F,86
200,"9/10/20, 5:07:01 PM",33 ft,0:00:01,23 mph,849 ft,84° true,N42° 16.014' W83° 43.768',87.8 °F,86
201,"9/10/20, 5:07:02 PM",35 ft,0:00:01,24 mph,850 ft,84° true,N42° 16.014' W83° 43.760',87.8 °F,87
202,"9/10/20, 5:07:03 PM",105 ft,0:00:03,24 mph,850 ft,87° true,N42° 16.015' W83° 43.752',87.8 °F,82
203,"9/10/20, 5:07:06 PM",70 ft,0:00:02,24 mph,852 ft,89° true,N42° 16.016' W83° 43.729',87.8 °F,79
204,"9/10/20, 5:07:08 PM",34 ft,0:00:01,23 mph,852 ft,89° true,N42° 16.016' W83° 43.714',87.8 °F,79
205,"9/10/20, 5:07:09 PM",170 ft,0:00:05,23 mph,856 ft,89° true,N42° 16.016' W83° 43.706',87.8 °F,80
206,"9/10/20, 5:07:14 PM",66 ft,0:00:02,22 mph,856 ft,92° true,N42° 16.017' W83° 43.669',87.8 °F,77
207,"9/10/20, 5:07:16 PM",61 ft,0:00:03,14 mph,856 ft,91° true,N42° 16.017' W83° 43.654',87.8 °F,77
208,"9/10/20, 5:07:19 PM",18 ft,0:00:03,4.1 mph,855 ft,80° true,N42° 16.016' W83° 43.640',87.8 °F,78
209,"9/10/20, 5:07:22 PM",30 ft,0:00:03,7 mph,855 ft,63° true,N42° 16.017' W83° 43.636',87.8 °F,78
210,"9/10/20, 5:07:25 PM",16 ft,0:00:01,11 mph,855 ft,41° true,N42° 16.019' W83° 43.630',87.8 °F,78
211,"9/10/20, 5:07:26 PM",24 ft,0:00:01,16 mph,855 ft,19° true,N42° 16.021' W83° 43.628',87.8 °F,78
212,"9/10/20, 5:07:27 PM",37 ft,0:00:01,25 mph,856 ft,8° true,N42° 16.025' W83° 43.626',87.8 °F,74
213,"9/10/20, 5:07:28 PM",76 ft,0:00:02,26 mph,856 ft,2° true,N42° 16.031' W83° 43.625',87.8 °F,77
214,"9/10/20, 5:07:30 PM",35 ft,0:00:01,24 mph,860 ft,1° true,N42° 16.043' W83° 43.625',87.8 °F,77
215,"9/10/20, 5:07:31 PM",149 ft,0:00:05,20 mph,860 ft,358° true,N42° 16.049' W83° 43.625',87.8 °F,78
216,"9/10/20, 5:07:36 PM",22 ft,0:00:03,5 mph,858 ft,359° true,N42° 16.074' W83° 43.625',87.8 °F,79
217,"9/10/20, 5:07:39 PM",29 ft,0:00:03,7 mph,858 ft,355° true,N42° 16.077' W83° 43.626',87.8 °F,80
218,"9/10/20, 5:07:42 PM",22 ft,0:00:01,15 mph,858 ft,358° true,N42° 16.082' W83° 43.626',87.8 °F,83
219,"9/10/20, 5:07:43 PM",83 ft,0:00:03,19 mph,858 ft,357° true,N42° 16.086' W83° 43.626',87.8 °F,84
220,"9/10/20, 5:07:46 PM",35 ft,0:00:01,24 mph,864 ft,358° true,N42° 16.099' W83° 43.627',87.8 °F,86
221,"9/10/20, 5:07:47 PM",181 ft,0:00:05,25 mph,864 ft,358° true,N42° 16.105' W83° 43.628',87.8 °F,87
222,"9/10/20, 5:07:52 PM",36 ft,0:00:01,25 mph,866 ft,356° true,N42° 16.135' W83° 43.629',87.8 °F,87
223,"9/10/20, 5:07:53 PM",69 ft,0:00:02,23 mph,866 ft,357° true,N42° 16.141' W83° 43.629',87.8 °F,87
224,"9/10/20, 5:07:55 PM",139 ft,0:00:04,24 mph,867 ft,0° true,N42° 16.152' W83° 43.630',87.8 °F,87
225,"9/10/20, 5:07:59 PM",180 ft,0:00:05,24 mph,871 ft,359° true,N42° 16.175' W83° 43.630',87.8 °F,88
226,"9/10/20, 5:08:04 PM",33 ft,0:00:01,22 mph,875 ft,358° true,N42° 16.204' W83° 43.631',87.8 °F,82
227,"9/10/20, 5:08:05 PM",98 ft,0:00:04,17 mph,875 ft,0° true,N42° 16.210' W83° 43.631',87.8 °F,82
228,"9/10/20, 5:08:09 PM",23 ft,0:00:03,5 mph,871 ft,7° true,N42° 16.226' W83° 43.631',87.8 °F,81
229,"9/10/20, 5:08:12 PM",7 ft,0:00:01,5 mph,869 ft,351° true,N42° 16.230' W83° 43.631',87.8 °F,79
230,"9/10/20, 5:08:13 PM",33 ft,0:00:03,8 mph,869 ft,316° true,N42° 16.231' W83° 43.631',87.8 °F,82
231,"9/10/20, 5:08:16 PM",34 ft,0:00:02,11 mph,869 ft,284° true,N42° 16.235' W83° 43.636',87.8 °F,81
232,"9/10/20, 5:08:18 PM",48 ft,0:00:02,16 mph,869 ft,274° true,N42° 16.236' W83° 43.643',87.8 °F,80
233,"9/10/20, 5:08:20 PM",106 ft,0:00:04,18 mph,868 ft,268° true,N42° 16.237' W83° 43.654',87.8 °F,79
234,"9/10/20, 5:08:24 PM",54 ft,0:00:02,18 mph,865 ft,270° true,N42° 16.236' W83° 43.678',87.8 °F,76
235,"9/10/20, 5:08:26 PM",78 ft,0:00:04,13 mph,865 ft,271° true,N42° 16.236' W83° 43.689',87.8 °F,76
236,"9/10/20, 5:08:30 PM",9 ft,0:00:01,6 mph,862 ft,263° true,N42° 16.236' W83° 43.707',87.8 °F,79
237,"9/10/20, 5:08:31 PM",33 ft,0:00:03,8 mph,861 ft,269° true,N42° 16.236' W83° 43.709',87.8 °F,79
238,"9/10/20, 5:08:34 PM",43 ft,0:00:02,15 mph,860 ft,271° true,N42° 16.236' W83° 43.716',87.8 °F,80
239,"9/10/20, 5:08:36 PM",53 ft,0:00:02,18 mph,860 ft,272° true,N42° 16.236' W83° 43.726',87.8 °F,84
240,"9/10/20, 5:08:38 PM",122 ft,0:00:04,21 mph,860 ft,270° true,N42° 16.236' W83° 43.737',87.8 °F,86
241,"9/10/20, 5:08:42 PM",37 ft,0:00:02,13 mph,858 ft,261° true,N42° 16.236' W83° 43.764',87.8 °F,87
242,"9/10/20, 5:08:44 PM",12 ft,0:00:01,8 mph,857 ft,252° true,N42° 16.235' W83° 43.772',87.8 °F,84
243,"9/10/20, 5:08:45 PM",31 ft,0:00:03,7 mph,856 ft,255° true,N42° 16.235' W83° 43.775',87.8 °F,83
244,"9/10/20, 5:08:48 PM",21 ft,0:00:01,15 mph,856 ft,250° true,N42° 16.233' W83° 43.782',87.8 °F,80
245,"9/10/20, 5:08:49 PM",48 ft,0:00:02,16 mph,856 ft,245° true,N42° 16.232' W83° 43.786',87.8 °F,80
246,"9/10/20, 5:08:51 PM",27 ft,0:00:01,19 mph,856 ft,237° true,N42° 16.229' W83° 43.796',87.8 °F,81
247,"9/10/20, 5:08:52 PM",133 ft,0:00:04,23 mph,856 ft,232° true,N42° 16.226' W83° 43.801',87.8 °F,81
248,"9/10/20, 5:08:56 PM",71 ft,0:00:02,24 mph,856 ft,236° true,N42° 16.213' W83° 43.824',87.8 °F,82
249,"9/10/20, 5:08:58 PM",62 ft,0:00:02,21 mph,856 ft,247° true,N42° 16.206' W83° 43.837',87.8 °F,85
250,"9/10/20, 5:09:00 PM",84 ft,0:00:03,19 mph,856 ft,261° true,N42° 16.202' W83° 43.850',87.8 °F,88
251,"9/10/20, 5:09:03 PM",22 ft,0:00:01,15 mph,853 ft,263° true,N42° 16.200' W83° 43.868',87.8 °F,88
252,"9/10/20, 5:09:04 PM",34 ft,0:00:03,8 mph,852 ft,266° true,N42° 16.200' W83° 43.873',87.8 °F,86
253,"9/10/20, 5:09:07 PM",30 ft,0:00:03,7 mph,851 ft,258° true,N42° 16.199' W83° 43.881',87.8 °F,88
254,"9/10/20, 5:09:10 PM",17 ft,0:00:01,12 mph,854 ft,225° true,N42° 16.198' W83° 43.887',87.8 °F,90
255,"9/10/20, 5:09:11 PM",19 ft,0:00:01,13 mph,853 ft,209° true,N42° 16.196' W83° 43.890',87.8 °F,90
256,"9/10/20, 5:09:12 PM",34 ft,0:00:02,11 mph,852 ft,189° true,N42° 16.193' W83° 43.892',87.8 °F,90
257,"9/10/20, 5:09:14 PM",109 ft,0:00:05,15 mph,852 ft,181° true,N42° 16.188' W83° 43.893',87.8 °F,90
258,"9/10/20, 5:09:19 PM",162 ft,0:00:06,18 mph,854 ft,178° true,N42° 16.170' W83° 43.893',87.8 °F,90
259,"9/10/20, 5:09:25 PM",32 ft,0:00:03,7 mph,854 ft,176° true,N42° 16.143' W83° 43.892',87.8 °F,89
260,"9/10/20, 5:09:28 PM",40 ft,0:00:04,7 mph,853 ft,165° true,N42° 16.138' W83° 43.892',87.8 °F,91
261,"9/10/20, 5:09:32 PM",83 ft,0:00:03,19 mph,853 ft,174° true,N42° 16.132' W83° 43.890',87.8 °F,89
262,"9/10/20, 5:09:35 PM",162 ft,0:00:05,22 mph,853 ft,179° true,N42° 16.118' W83° 43.888',87.8 °F,87
263,"9/10/20, 5:09:40 PM",104 ft,0:00:03,24 mph,853 ft,183° true,N42° 16.092' W83° 43.887',87.8 °F,87
264,"9/10/20, 5:09:43 PM",72 ft,0:00:02,25 mph,852 ft,180° true,N42° 16.075' W83° 43.888',87.8 °F,90
265,"9/10/20, 5:09:45 PM",103 ft,0:00:03,23 mph,850 ft,176° true,N42° 16.063' W83° 43.888',87.8 °F,90
266,"9/10/20, 5:09:48 PM",63 ft,0:00:02,21 mph,850 ft,179° true,N42° 16.046' W83° 43.886',87.8 °F,87
267,"9/10/20, 5:09:50 PM",66 ft,0:00:03,15 mph,849 ft,175° true,N42° 16.036' W83° 43.886',87.8 °F,87
268,"9/10/20, 5:09:53 PM",17 ft,0:00:02,6 mph,848 ft,179° true,N42° 16.025' W83° 43.885',87.8 °F,88
269,"9/10/20, 5:09:55 PM",4 ft,0:00:01,2.9 mph,846 ft,151° true,N42° 16.022' W83° 43.885',87.8 °F,87
270,"9/10/20, 5:09:56 PM",39 ft,0:00:04,7 mph,845 ft,164° true,N42° 16.021' W83° 43.884',87.8 °F,87
271,"9/10/20, 5:10:00 PM",38 ft,0:00:02,13 mph,846 ft,107° true,N42° 16.015' W83° 43.882',87.8 °F,86
272,"9/10/20, 5:10:02 PM",26 ft,0:00:01,18 mph,846 ft,91° true,N42° 16.014' W83° 43.874',87.8 °F,85
273,"9/10/20, 5:10:03 PM",139 ft,0:00:05,19 mph,846 ft,88° true,N42° 16.013' W83° 43.868',87.8 °F,87
274,"9/10/20, 5:10:08 PM",34 ft,0:00:02,12 mph,846 ft,90° true,N42° 16.014' W83° 43.837',87.8 °F,88
275,"9/10/20, 5:10:10 PM",8 ft,0:00:01,6 mph,846 ft,89° true,N42° 16.014' W83° 43.830',87.8 °F,83
276,"9/10/20, 5:10:11 PM",3 ft,0:00:01,1.7 mph,846 ft,79° true,N42° 16.014' W83° 43.828',87.8 °F,81
277,"9/10/20, 5:10:12 PM",,,,844 ft,,N42° 16.014' W83° 43.827',87.8 °F,80